year,sic_2d,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
1980,58,1,1,0,35.05,203.95,386.48,73
1980,60,1,3,0,0,114920,14197,1701
1980,65,2,2,0.02,0.18,2.78,8.790000000000001,0.6499999999999999
1980,67,2,2,0,13.64,181.33,58.41,21.2
1980,72,1,2,0,30.38,368,795.72,98.79
1980,73,10,615,2108.73,7896.54,4376.4655555555555,37577.76,10233.33
1980,87,4,17,0.07,39.6,107.92999999999999,455.7,69.87
1980,99,5,851,983.28,2671.33,4944.58,32216.74,4326.51
1981,10,1,8,0,281.28,1709.46,1194.45,203.86
1981,12,1,1,0.3,0.06,37.64,10.37,-1.64
1981,13,20,497,947.5699999999999,15200.699999999999,4132.902,107544.9,20368.94
1981,14,1,4,5.14,77.95,675.5,783.29,171.6
1981,16,2,15,12.4,468.41,2693.22,7747.46,525.46
1981,20,13,125,265.61,2640.92,2224.896923076923,52883.159999999996,5806.49
1981,21,1,21,0,1049,9245.29,8306.59,1491.3
1981,22,5,15,16.66,263.67,663.385,3946.9500000000003,407.90000000000003
1981,23,1,5,0,109.04,1604.67,2851.24,390.04
1981,24,3,26,62.82,808.5799999999999,2054.0499999999997,5244.5599999999995,786.21
1981,25,8,34,22.52,87.15,164.65375,2298.92,249.53
1981,26,18,425,449.85,3660.6,1689.41,34944.78,4566.66
1981,27,4,7,1.2,32.15,208.68333333333334,763.8000000000001,102.53999999999999
1981,28,68,3774,4782.84,11833.59,1986.9314705882352,166561.29,22795.11
1981,29,12,1108,1966.03,37993.24,22573.400833333333,423121.82,51134.03
1981,30,11,123,264.06,436.04,719.29,13241.14,1396.97
1981,31,2,2,1.1,17.240000000000002,110.265,440.21000000000004,39.03
1981,32,7,209,110.76,662.61,1100.6228571428571,10152.79,1036.41
1981,33,21,166,339.92,4248.18,2383.967619047619,50664.8,5159.61
1981,34,29,214,152.64,915.23,434.49275862068964,18835.06,2318.16
1981,35,74,2818,4840.31,9275.36,1474.1404166666666,118783.86,17639.829999999998
1981,36,73,2247,3624.79,7200.45,1068.653611111111,93336.15,11512.55
1981,37,41,1557,7118.68,16981.53,3034.0931707317072,194308.42,13741.97
1981,38,65,1856,2968.8,4155.47,729.5444615384615,56901.31,6786.24
1981,39,7,46,60.57,132.81,430.4357142857143,4780.92,501.85
1981,48,6,633,952.2,28191.32,34922.225,99193.16,34804.299999999996
1981,49,5,18,0.02,11537.02,16285.637999999999,21246.79,6953.29
1981,50,7,84,4.25,383.21,3966.8783333333336,67817.76,854.43
1981,53,2,2,0,555.9,20362.65,39628.3,3315.7
1981,55,1,1,0,3.77,82.83,170.94,8.14
1981,61,1,1,0,186,25103,7211,1953
1981,65,1,1,0,0.54,5.5,7.53,0.31
1981,67,2,2,0.05,0,0.98,0,-0.43
1981,72,2,2,0,35.83,262.89,1054.8400000000001,128.62
1981,73,12,780,2281.89,8404.85,3610.2466666666664,41393.009999999995,11193.74
1981,78,1,1,0,3.63,32.84,28.88,5.96
1981,80,1,2,0.43,0.08,1.46,0.64,-1
1981,87,4,16,0.02,44,113.35,496.33,66.9
1981,99,4,986,1119.09,2812.2,7025.81,35825.95,5005.32
1982,10,2,7,0,387.53,1821.885,1713.43,98
1982,12,1,1,0.28,0.54,37.6,31.14,0.93
1982,13,18,404,1051.26,11244.31,4855.037058823529,88865.25,16422.74
1982,14,2,4,6.1,114.34,434,844.22,135.93
1982,16,1,15,12.2,37.14,942,1614.86,78.05
1982,20,11,115,312.33,2463.14,2615.32,49776.4,5834.4
1982,21,1,24,0,957.1,9691.9,9101.59,1789.6
1982,22,4,19,21.22,299.94,744.1475,4114.91,355.03000000000003
1982,23,3,4,1.24,73.10000000000001,620.0266666666666,3168.69,360.64
1982,24,2,23,54.87,579.56,3107.71,4541.09,554.42
1982,25,7,26,25.44,102.89999999999999,230.07,2454.0499999999997,276.93
1982,26,18,371,524.27,3043.13,1754.5155555555555,33552.81,3698.43
1982,27,4,12,4.869999999999999,103.9,324.4425,1921.88,288.03000000000003
1982,28,66,3125,5879.02,13841.42,2324.8648484848486,187026.91,24719.1
1982,29,12,985,2056.89,38095.07,22730.7275,380679.16,45790.1
1982,30,11,101,300.96,442.68,704.9381818181819,12593.150000000001,1274.78
1982,31,1,2,0,10.34,179.71,316.91,28.07
1982,32,5,195,115.2,536.86,1514.1760000000002,9444.79,784.6
1982,33,18,155,265.69,3018.68,2488.0111764705885,32544.37,1133.53
1982,34,27,164,149.89000000000001,863.83,460.9422222222222,16952.7,1828.88
1982,35,87,2632,5581.92,9516.87,1305.346896551724,118795.6,14989.31
1982,36,78,2409,4177.29,7056.64,996.5068831168832,91115.13,10606.07
1982,37,44,1529,7183.64,15470.93,3508.489090909091,218569.73,16754.329999999998
1982,38,67,1696,3241.24,3616.98,740.50625,56129.09,6403.56
1982,39,5,41,103.39999999999999,247.07999999999998,731.566,5204.47,507.5
1982,42,1,1,0,4.91,40.29,50.41,9.97
1982,48,5,523,1142.6,27054.84,44834.674,108817.48999999999,37161.75
1982,49,5,7,0,12214.97,20211.544,30667.100000000002,9432.43
1982,50,8,97,5.85,413.95000000000005,3078.805,70580.6,550.53
1982,51,3,3,2.45,199.63,566.1933333333333,4888.82,157.99
1982,53,2,5,0,693.4,21662.5,41961.7,4065.1
1982,55,1,1,0,4.84,84.32,155.27,4.71
1982,56,1,3,0,17.28,356.27,664.8,28.54
1982,61,1,1,0,0,74.89,11.66,9.75
1982,67,1,1,0,0,0,0,-0.1
1982,72,2,3,0,40.11,284.575,1093.06,129.79
1982,73,11,715,2886.12,8562.21,4320.771818181818,48786.950000000004,13749.12
1982,80,1,1,0.05,0.32,1.36,0.22,-0.96
1982,87,5,16,1.1,40.169999999999995,114.184,542.98,71.97
1982,99,5,863,1164.28,2337.81,5976.258,35153.1,4876
1983,10,1,3,0,85.49,1675,1105.28,88.08
1983,12,1,1,0,78.48,965.38,412.77,83.13
1983,13,16,516,1012.34,8119.75,5876.388,87129.25,17115.329999999998
1983,14,1,2,4.07,69.06,734.72,820.52,142.24
1983,16,2,20,13.5,301.84,2496.61,6841.280000000001,535.27
1983,20,18,143,335.39,3089.26,2038.562777777778,62002.97,7481.19
1983,21,2,13,0,765.33,6338.965,16015.91,2470.2200000000003
1983,22,4,30,22.05,157.34,587.3225,3239.96,331.35
1983,23,2,5,1.39,51.58,941.9449999999999,2822.27,416.34
1983,24,3,23,52.080000000000005,324.09,2086.9066666666668,5306.2,666.68
1983,25,6,23,21.46,65.85000000000001,195.155,1967.77,246.86
1983,26,15,356,557.31,3127.88,2161.634666666667,35655.8,4611.96
1983,27,4,8,18.02,250.17000000000002,450.80749999999995,2470.52,435.36
1983,28,71,2969,6805.51,12276,2398.1315714285715,199772.12,28254.6
1983,29,14,1183,2195.58,33393.06,20852.977142857144,367973.74,52849.7
1983,30,11,105,314.66,624.6899999999999,870.976,13737.810000000001,1455.79
1983,32,6,166,132.05,451.71,1315.4683333333332,10335.76,1063.97
1983,33,23,167,270.81,1902.3700000000001,1910.625,34077.85,1777.77
1983,34,30,150,166.12,643.64,458.41241379310344,16187.64,1791.53
1983,35,83,2538,5938.04,8088.13,1425.1113414634146,112587.75,13584.8
1983,36,81,2668,4329.49,6740.58,954.2025925925926,91451.81,10190.48
1983,37,41,1610,7959.09,12003.44,4238.815609756098,264498.09,26464.5
1983,38,72,1635,3387.9900000000002,3552.92,722.5901408450704,59903.12,7104.42
1983,39,6,40,62.61,158.54,604.7116666666667,4149.49,411.04
1983,42,1,1,0,8.5,49.36,63.95,14.07
1983,44,1,1,0,57.96,744.62,430.18,90.49
1983,48,6,533,1373.2,24302.88,38658.81,116312.41,37386.62
1983,49,8,17,0,12167.35,15100.45375,33507.34,12193.28
1983,50,11,92,7.73,366.65999999999997,2593.0209090909093,76312.01,693.17
1983,51,1,1,0,0.36,9.58,14.44,1.16
1983,53,1,2,0,542.3,46176,35882.8,3843
1983,58,1,4,0,6.25,81.06,74.03,17.5
1983,59,1,1,0,71.36,718.02,2360.61,146.96
1983,60,1,1,0,0,134655,17037,2844
1983,61,1,1,0,320.7,8446,7911.9,1092.6
1983,70,1,1,5.02,18.71,291.54,132.07,24.69
1983,72,1,2,0,4.64,152.44,220.32,32.4
1983,73,10,768,3485.62,6808.67,5463.784000000001,56629.240000000005,15790.94
1983,87,4,14,0,40.56,192.91,535.9399999999999,61.81
1983,99,4,766,1461.16,2633.55,8314.355,39494.299999999996,5580.89
1984,10,2,6,0,234.74,1861.04,1969.7800000000002,195.07
1984,13,19,590,1071.82,9938.75,5469.384444444445,86399.63,17456.89
1984,14,1,1,4.27,74.84,811.43,982.88,206.99
1984,15,1,1,0,3.83,335.02,577.74,11.69
1984,16,2,20,14.3,285.51,2394.515,5727.99,312.06
1984,17,1,2,0.14,0.5,4.24,3.56,-1.51
1984,20,13,130,320.88,2770.05,2481.973076923077,53993.44,6465.23
1984,21,1,18,0,298.1,9339.16,10137.7,2505.94
1984,22,6,25,24,315.84000000000003,578.98,4908.1500000000005,455.35999999999996
1984,23,3,3,5.21,41.019999999999996,276.61,1125.02,101.68
1984,24,2,12,46.18,397.65,3044.915,6070.959999999999,842.3399999999999
1984,25,7,29,23.95,126.25,194.55428571428573,2318.99,297.89
1984,26,16,393,658.79,4234.08,2466.190625,41736.86,6249.49
1984,27,4,6,0.09,235.28,592.97,3031.1,478.76000000000005
1984,28,83,3586,7615.51,12628.91,2091.270487804878,212588.5,31867.34
1984,29,12,1333,2223.56,32041.91,24044.23,346581.24,53449.36
1984,30,16,172,358.32,905.4599999999999,665.5857142857143,15224.76,1652.2
1984,32,7,185,142.66,719.09,1366.182857142857,12742.64,1691.81
1984,33,21,197,259.89,2170.4900000000002,1936.865,35617.57,3021.47
1984,34,34,152,174.75,709.39,363.52375,15580.57,1846.41
1984,35,96,3171,6899.51,9498.95,1309.7307291666666,127442.88,16425.68
1984,36,95,3198,7151.3,10550.65,1194.4104255319148,134525.53,17213.81
1984,37,44,1911,8965.77,16222.869999999999,4328.076511627907,288375.73,32089.84
1984,38,81,2074,3471.53,4162.5199999999995,685.0288461538462,62905.06,7637.62
1984,39,5,46,70.09,154.95,695.46,4862.54,556.02
1984,40,1,1,0,539.69,5650.47,3763.84,640.53
1984,45,2,2,0,489.27,1710.3400000000001,4391.77,570.61
1984,48,7,888,3096.1,11775.9,16118.341428571428,100169.65,17834.3
1984,49,10,29,0,12427.28,15538.169,47477.18,17997.62
1984,50,5,78,2.65,351.06,5401.184,74328.23,821.01
1984,51,1,1,0,1.77,47.78,161.54,11.85
1984,53,1,1,0,839.1,57072.5,38828,4488.5
1984,58,1,2,0,9.18,133.48,118.19,17.51
1984,59,1,1,0.19,1.44,111.8,45.06,5.66
1984,61,1,1,0,76,61848.02,12895,2840
1984,67,3,3,2.09,1.05,2.606666666666667,1.04,-4.51
1984,70,1,3,7.47,16.99,306.17,147.62,-10.84
1984,72,2,2,0,44.120000000000005,356.96500000000003,1319.5,156.39
1984,73,18,938,4360.37,7960.72,3505.920555555556,66046.12,17711.47
1984,87,7,25,2.38,37.04,137.62,616.69,85.78999999999999
1984,99,4,926,1660.42,3798.36,9001.0925,42024.17,6287.58
1985,10,2,2,2.9,92.09,737.535,1044.14,52.42
1985,12,1,1,0,41.81,1066.13,551.77,120.66
1985,13,14,625,1090.3899999999999,9011.09,6833.163076923077,81516.6,15770.06
1985,15,1,1,0,8.5,125.91,88.06,10.31
1985,16,2,18,9.6,121.22,1906.56,5396.16,-32.650000000000006
1985,17,1,1,0.02,0.61,3.77,2.96,-1.02
1985,20,20,151,370.24,4305.09,2671.3805,79626.63,9689.18
1985,21,1,30,0,347,17429,12149,2986
1985,22,3,30,28.4,205.47,1061.4866666666667,3857.1400000000003,224.98
1985,23,2,3,1.76,5.57,83.25999999999999,262.92,20.04
1985,24,3,14,44.3,399.33,2010.21,5231.780000000001,626.43
1985,25,6,31,26.09,78.8,235.93833333333333,1999.03,318.28
1985,26,18,453,778.64,4475.68,2091.8255555555556,40373.090000000004,5703.62
1985,27,5,10,29.68,348.93,653.7719999999999,4136.59,735.15
1985,28,86,3692,8212.31,13978.57,2209.459534883721,213210.2,31488.81
1985,29,11,1291,2341.49,33059.22,27125.16181818182,353054.47000000003,60646.36
1985,30,13,122,317.77000000000004,1800.1499999999999,653.5976923076923,12156.470000000001,1143.54
1985,32,8,185,147.82,883.48,1372.07625,14062.39,1914.44
1985,33,20,210,326.19,3584.94,2246.873157894737,38610.35,3731.78
1985,34,33,175,159.57,771.3199999999999,422.0926666666667,16313.76,1655.54
1985,35,92,3415,8162.71,11017.35,1619.3718888888889,143239.82,17165.83
1985,36,92,3455,6368.28,9259.289999999999,1215.7006666666666,129421.2,14677.6
1985,37,45,2069,10660.57,23760.850000000002,5692.703488372093,338994.77999999997,36782.49
1985,38,90,2635,4667.2,5760.88,747.5177777777777,78735.22,9300.5
1985,39,4,38,51.94,96.16,619.5500000000001,3278.73,327.21
1985,42,1,1,0,0,NaN,0,0
1985,44,1,1,0,117.24,863.84,477.36,114.06
1985,45,1,1,0,9.47,128.81,159.76,9.07
1985,48,6,945,1553,74192.11,23951.863333333335,79649.26,27081.670000000002
1985,49,12,32,0,12221.13,12343.0675,48247.96,17206.34
1985,50,8,90,1.07,466.88,4201.21375,105492.05,783.48
1985,51,2,2,0.51,84.93,1089.42,6264.4,227.49
1985,53,1,4,0,624.4,66416.75,40715.2,4315.6
1985,56,1,1,0,9.74,284.76,538.49,11.73
1985,58,1,2,0,5.76,136.84,126.42,19.96
1985,60,1,1,0,0,8749.06,781.68,170.46
1985,61,1,1,0,414.4,11928.5,3383.2,1174.5
1985,63,1,4,0,0.32,36.52,23.02,2.84
1985,67,2,2,4.84,0.96,4.48,2.48,-3.9299999999999997
1985,70,1,2,10.09,8.57,215.3,124.04,-74.54
1985,73,25,945,5153.36,9655.78,3180.2668,78464.91,18471.46
1985,87,7,22,3.67,31.8,104.53999999999999,623.85,77.67
1985,99,5,938,1833.95,3104.46,8658.282,41625.92,6034.61
1986,10,4,9,7.92,48.27,318.125,971.04,59.24
1986,13,14,569,975.14,5634.58,7233.2471428571425,74051.01,10032.35
1986,16,2,27,7.3,223.18,1841.875,5918.12,73.47999999999999
1986,20,21,133,599.43,6982,4244.119047619048,115656.16,14673.33
1986,21,2,34,0,1389,12205,28991,7062
1986,22,6,34,44.25,254.62,661.9333333333333,5239.87,541.75
1986,23,2,7,2.55,12.43,155.905,659.99,36.06
1986,24,2,20,33.269999999999996,605.23,3341.055,6000.860000000001,752.75
1986,25,10,35,38.54,157.28,192.196,2830.92,454.28000000000003
1986,26,21,459,838.37,4076.6,2147.4685,43864.56,7087.12
1986,27,3,10,6.4,404.1,1056.99,3897.9,589.59
1986,28,87,3417,9708.75,14787.8,2434.3926436781608,222723.96,36263.32
1986,29,10,853,1951.22,21512.18,25623.353,219648.1,38841.57
1986,30,15,104,338.77,1544.6299999999999,756.076,12789.64,1487.99
1986,31,1,1,1.7,0.71,56.6,86.43,7.71
1986,32,7,164,150.75,768.39,1616.6514285714286,13565.89,2251.7400000000002
1986,33,25,165,337.12,3139.38,2244.3248,46350.76,4076.92
1986,34,31,143,164.29,712.01,408.0158064516129,14889.960000000001,2001.27
1986,35,94,3219,8772.9,10249.26,1694.9356989247312,148045.29,16544.329999999998
1986,36,107,3035,7604.44,8917.29,1220.7971698113208,140573.24,14273.68
1986,37,48,1988,13467.619999999999,30532.65,6352.358125,408676.87,40269.67
1986,38,99,2628,5311.34,5472.27,792.6469696969697,85017.96,9514.94
1986,39,3,45,57.629999999999995,96.71,812.5833333333334,3414.91,285.84
1986,42,1,1,0,136.28,1275.44,2124.47,228.41
1986,44,1,2,0,130.5,934.03,504.43,136.87
1986,45,1,1,0,722.37,2499.51,3178.31,604.03
1986,48,9,990,1957.65,20649.07,21255.843333333334,103174.16,37740.17
1986,49,10,38,0,14446.65,17487.276,52616.78,20744.39
1986,50,9,86,6.12,429.58000000000004,4384.574444444444,102637.40000000001,841.1800000000001
1986,51,3,5,2.55,129.68,1189.83,10199.06,349.83
1986,53,1,5,0,538.8,65994.5,44281.5,4552.9
1986,55,1,2,0,0.01,3.66,0.79,-0.37
1986,56,1,3,0,7.2,290.06,514.59,21.09
1986,58,1,1,0,4.81,129.09,88.36,3.98
1986,60,1,2,0,0,9060.94,894.75,215.98
1986,61,1,2,0,61.8,13206.6,2740.5,956.2
1986,63,1,1,0,0.99,57.33,33.28,5.98
1986,65,4,5,1.17,60.63,59.91,55.63,27.07
1986,67,2,2,3.62,0.46,4.7,6.54,-6.08
1986,70,1,10,9.02,4.03,189.02,132.98,-24.72
1986,72,1,1,0,9.88,194.96,291.7,39.89
1986,73,21,1011,6146.77,6992.62,4826.067368421052,83239.87,14504.24
1986,87,7,18,1.19,46.1,121.08857142857144,799.79,95
1986,99,4,845,2236.34,3054.54,12459.640000000001,51410.090000000004,6604.38
1987,10,5,13,16.68,118.19,317.358,1038.32,172.67
1987,12,1,1,0,19.09,702.59,469.54,81.63
1987,13,15,540,869.9,5118.02,6461.376666666667,81903.74,10665.98
1987,14,1,9,0,16.65,99.7,88.8,13.06
1987,15,1,1,0,0,13403.16,9945.99,323.07
1987,16,2,21,6.2,178.42,1570.455,5143.610000000001,85.34
1987,20,24,158,521.3,5277.3099999999995,3797.675,116117.61,14139.09
1987,21,2,30,10.64,730.34,10030.095,23584.53,5158.93
1987,22,7,67,138.48000000000002,368.52,1663.66,11909.19,1113.75
1987,23,2,11,2.38,47.190000000000005,1069.5700000000002,2996.8100000000004,573.53
1987,24,2,21,51.580000000000005,604.93,3665.2749999999996,7357.44,1093.29
1987,25,8,31,34.69,88.26,251.18,2949.61,464.91
1987,26,17,485,935.99,4111.32,2862.1776470588234,54094.46,9256.08
1987,27,8,19,8.549999999999999,395.3,1356.482857142857,10729.32,1034.3
1987,28,133,4392,13582.960000000001,16831.99,2531.1280916030532,336453.32,49637.44
1987,29,11,865,1732.54,19539.47,26836.631,247213.16,37507.79
1987,30,22,243,332.19,975.89,1220.216818181818,30213.66,3228.02
1987,31,4,10,0,37.37,627.3625000000001,1074.55,89.38
1987,32,14,283,364.7,671.9,2007.6321428571428,27405.18,3239.01
1987,33,35,475,865.01,3331.7,5191.041428571429,130305.69,11835.28
1987,34,30,168,254.4,845.95,715.145,25030.53,3031.34
1987,35,134,4662,10526.31,10494.380000000001,1850.4188059701494,222986.21,23964.87
1987,36,135,4752,11025.74,9855.69,1671.6119402985075,229970.38,22057.66
1987,37,65,3365,15685.2,27334.5,6897.94984375,538560.73,47558.77
1987,38,123,3813,6444.02,6473.1,978.406,119497.81999999999,12486.93
1987,39,15,132,111.53999999999999,127.1,572.4273333333333,9928.33,965.14
1987,40,1,2,0,371.54,5852.73,3583.26,644.54
1987,44,1,1,0,0,1258.83,292.74,98.6
1987,47,1,1,0,103.9,2200.3,521.2,250.4
1987,48,14,1317,4901.19,31261.739999999998,20870.924285714285,179768.38,56923.98
1987,49,11,29,0,6475.76,10386.817272727272,30267.35,12920.01
1987,50,10,702,42,689.86,10620.278,241370.78999999998,2090.7999999999997
1987,51,4,21,0,272.83,3057.2475,13949.78,999.0400000000001
1987,53,1,3,0,701.5,74991.3,48439.6,4689.3
1987,54,1,1,0,268.06,2733.12,8504.97,409.96
1987,56,1,2,0,9.56,258.49,405.84,16.75
1987,58,3,3,0,1130.46,2632.653333333333,6031.43,1488.6
1987,61,1,1,0,72.3,16985.8,3440.5,1289.3
1987,62,1,1,12.79,9.48,70.89,122.74,28.31
1987,63,1,2,0,0.44,103.75,39.01,7.76
1987,65,1,1,0.35,0.17,7.02,8.16,0.6
1987,67,4,4,8.56,1,14.055000000000001,4.67,-7.3500000000000005
1987,70,1,21,8.85,3.9,184.06,156.87,7.55
1987,72,1,1,0,45.26,760.32,1326.86,152.69
1987,73,28,1435,8329.35,7624.69,4522.656666666667,110437.83,17565.15
1987,80,2,4,7.470000000000001,4.68,55.29,50.629999999999995,4.25
1987,87,8,13,1.3800000000000001,51.76,102.24125000000001,748.46,121.64
1987,99,5,935,2184.86,2806.98,10808.976,55325.08,7044.18
1988,10,7,24,26.18,358.75,297.25714285714287,1445.01,375.58000000000004
1988,13,13,510,931.6899999999999,7943.33,7813.971538461538,88409.94,13748.96
1988,14,1,7,0,7.67,113.97,110.72,17.48
1988,15,1,2,0,0,14772.35,11414.13,402.92
1988,16,2,13,4,180.46,1590.955,6186.25,220.44
1988,17,3,3,1.3,5.96,72.40333333333334,406.02,-14.96
1988,20,23,164,658.61,6785.54,4974.688260869565,137499.44,19310.77
1988,21,1,8,245,1024,36960,25860,5130
1988,22,5,61,95.61,211.35999999999999,1630.288,9228.79,853.87
1988,23,3,4,10.92,24.970000000000002,526.84,1533.9699999999998,75.27000000000001
1988,24,4,17,61.33,840.68,4236.545,11505.13,1965.91
1988,25,10,42,48.34,126.31,222.926,3404.73,445.12
1988,26,21,503,1036.47,5500.38,2835.802380952381,65252.27,11890.58
1988,27,7,19,108.63000000000001,700.3299999999999,1781.442857142857,14804.039999999999,1823.69
1988,28,147,4366,15420.61,22361.77,2573.016896551724,373632.88,59282.39
1988,29,13,752,1944.26,28029.95,21141.043846153847,262400.78,43372.13
1988,30,23,282,367.13,1084.32,1461.0804347826088,38195.83,3654.55
1988,31,2,8,0,4.64,183.66,323.73,18.19
1988,32,17,271,384.66999999999996,665.12,1712.5935294117646,27170.7,3321.08
1988,33,38,447,1109.61,4286.93,5110.258648648649,152981.22,19412.31
1988,34,32,165,257.96,922.4399999999999,760.3377419354839,28579.94,3227.19
1988,35,141,4428,11634.84,14481.460000000001,2389.2129197080294,274220.63,33215.22
1988,36,149,4418,12431.03,13125.66,1742.6433333333334,255993.06,29735.17
1988,37,65,3454,18487.01,29486.920000000002,10523.2284375,634516.25,72904.34
1988,38,123,3549,6336.49,6323.73,1056.2278991596638,123148.77,14937.550000000001
1988,39,11,115,103.5,114.39,712.1236363636364,8621.28,922.8
1988,40,1,1,0,323.97,5791.48,3699.39,718.05
1988,45,2,3,0,2079.66,5520.889999999999,12082.35,1654.02
1988,48,8,1083,2553.02,21887.18,26086.89125,110763.58,39959.42
1988,49,13,34,0,7477.66,10635.64076923077,40579.75,16049.65
1988,50,12,764,36.33,847.0600000000001,11256.752727272727,250923.08000000002,2651.84
1988,51,4,11,0.98,397.73,2819.9225,13210.89,977.8800000000001
1988,53,1,1,0,889.1,77951.6,50251,0
1988,54,2,2,0,282.6,1525.4,9444.26,504.59000000000003
1988,55,1,1,0,0.01,0.83,0.71,-0.13
1988,56,1,5,0,7.1,265.44,462.77,27.3
1988,58,1,1,0,1321.26,8158.67,5520.76,1573.27
1988,59,2,2,0,0.96,44.21,65.31,4.65
1988,60,2,2,0,0,108837.75,32995.59,6075.91
1988,61,2,2,0,52.53,10580.76,2675.4900000000002,1342.27
1988,63,1,3,0,2.77,147.27,69.48,12.34
1988,67,4,7,2.51,0.25,1.205,2.1,-2.16
1988,70,1,8,7.08,3.44,156.71,118.12,0.36
1988,73,24,1356,9282.19,8640.38,5710.89875,120147.59,19842.74
1988,80,2,8,9.6,4.98,56.895,68.05,4.57
1988,87,8,24,5.98,55.58,108.845,573.3199999999999,74.57
1988,99,5,930,2282.87,4786.12,25354.634,67057.32,13187.43
1989,10,7,16,94.88,481.53,706.5942857142857,2748.64,745.76
1989,13,15,817,982.93,9243.16,7264.317333333333,101107.74,15947.08
1989,14,1,9,0,14.37,121.1,124.75,19.31
1989,15,1,2,66.22,0,14240.55,10611.83,435.51
1989,16,2,14,5.4,278.69,1667.6799999999998,7520.79,278.9
1989,17,1,1,0.26,1.76,16.12,23.78,2.08
1989,20,24,233,948.39,6349.04,4451.416956521739,115992.73,16372.91
1989,21,4,22,424.02,2455.35,15601.9925,63473.16,14704.01
1989,22,11,90,123.23,484.62,1317.3090909090909,12554.11,1298.55
1989,23,2,4,0,99.31,1137.06,3912.39,746.51
1989,24,4,21,68.7,1113.6,4446.965,11655.25,2114.12
1989,25,12,46,61.03,154.19,347.6675,6076,794.91
1989,26,23,666,1165.52,7235.3,3134.9165217391305,73784.52,13435.68
1989,27,8,31,66.24,847.72,2265.71125,19162.73,2106.52
1989,28,178,7061,23313.27,26371.93,3030.551264367816,547166.3,86230.13
1989,29,14,857,2504.63,23948.29,23708.66642857143,312639.04,45987.17
1989,30,27,320,370.95,1219.3400000000001,1815.772962962963,53176.84,5814.96
1989,31,2,8,0,5.82,189.16,323.59,18.44
1989,32,16,363,459.41,543.52,1801.97125,26330.69,3281.7
1989,33,40,587,1565.32,5943.62,5067.123846153846,164150.77,19645.89
1989,34,28,179,306.56,836.04,822.6570370370371,24342.82,2948.41
1989,35,147,5842,13255.97,16041.32,2544.2272340425534,310500.72000000003,37349.43
1989,36,157,5433,14619.64,17456.93,2108.624129032258,298695.49,35709.83
1989,37,76,4299,22681.59,39351.02,10881.851842105263,774597.77,92931.22
1989,38,155,4754,6777.59,6577.83,899.3822297297297,131425.62,15665.28
1989,39,9,147,98.57,163.5,1051.2855555555557,9883.04,1284.44
1989,40,1,1,0,385.58,4731.5,2372.08,158.15
1989,42,1,1,0,1150.48,7888.13,12357.92,1726.59
1989,44,1,1,0,85.84,1540.62,308.17,125.36
1989,45,1,1,0,903.97,10435.89,7907.97,1315.21
1989,48,13,1151,3024.27,24845.41,18583.23846153846,129503.23,44997.8
1989,49,14,35,0,7378.63,9472.435,41397.14,15577.51
